tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id
2150242,AppleSupport,False,Thu Nov 09 01:18:29 +0000 2017,@631949 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,,2150243
2617023,739664,True,Mon Nov 27 12:14:44 +0000 2017,@AppleSupport It’s just draining very quickly. I’m on 11.03,2617025,2617022
1643326,AppleSupport,False,Mon Nov 06 00:50:00 +0000 2017,@245374 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,,1643327
1026288,AppleSupport,False,Sat Oct 14 19:18:27 +0000 2017,@358324 Let's take a closer look. Please DM us and we can go from there together. https://t.co/GDrqU22YpT,,1026287
1615431,495458,True,Sun Nov 05 02:24:14 +0000 2017,@AppleSupport plz help with this “I️” problem,1615430,
1059719,AppleSupport,False,Mon Oct 23 12:53:45 +0000 2017,"@370221 Let's team up on this. DM us the iOS version your iPhone is running, and we'll meet you there. https://t.co/GDrqU22YpT",,1059720
234963,171957,True,Wed Oct 04 22:57:26 +0000 2017,#ios 11.0.2 is still laggy on my iPhone 6S :( cc @AppleSupport,"234964,234965,234962",
1807803,AppleSupport,False,Sat Oct 14 13:33:00 +0000 2017,@543107 Let's start looking into this. Is the iPhone updated to iOS 11.0.3? https://t.co/80YRnjDFDk Send us a DM and let us know. https://t.co/GDrqU22YpT,,1807804
1542723,AppleSupport,False,Fri Nov 03 23:04:31 +0000 2017,@477945 Thank you for your patience! Try to update again and then use these steps to help with activation issues: https://t.co/ywHIZGN4Ac,,1542724
2652527,AppleSupport,False,Sun Nov 19 03:38:24 +0000 2017,@748077 We are here for you. Let's take a look at this further for you. Reach out to us in DM. https://t.co/GDrqU22YpT,,2652528
2013799,595463,True,Mon Oct 30 22:04:56 +0000 2017,"@AppleSupport No, but the same email account on my iPad doesn’t do this so I’m assuming it’s localised.",2013800,2013798
2818826,AppleSupport,False,Sat Nov 11 18:52:00 +0000 2017,"@556474 We’d like to look into this with you. To start, please send us a DM confirming if you’re experiencing an autocorrect issue when you type within your apps. Or, if you’re only seeing that behavior in other people’s messages. https://t.co/GDrqU22YpT",,2818827
411130,213054,True,Mon Oct 09 23:53:52 +0000 2017,@115858 @AppleSupport these new updates have made my phone battery worse and worse.....,411128,
96992,AppleSupport,False,Thu Nov 30 16:29:26 +0000 2017,@137169 Thanks for reaching out to us. We are always happy to help. Send us a DM so we can look into this issue with you there. https://t.co/GDrqU22YpT,,96993
2293074,AppleSupport,False,Sat Nov 11 22:43:00 +0000 2017,@665904 We want to help. DM us with which country you're in and we'll continue there. https://t.co/GDrqU22YpT,,2293075
2888374,AppleSupport,False,Tue Nov 28 13:41:31 +0000 2017,@800890 We'd be happy to help out if you're having issues with your Mac. Go ahead and provide us with more details about what you're experiencing and which Mac you have to get started.,,2888375
2255482,656937,True,Sat Nov 11 21:30:06 +0000 2017,@AppleSupport Nope but whenever I connect it to my laptop on iTunes it says error connecting to iPhone. I'm about to wipe my thing because according to everyone that's all you can do unless you use iCloud 😐,2255483,2255481
2054452,497894,True,Thu Oct 05 04:49:09 +0000 2017,@AppleSupport Y’all barely changed anything but it still freezes like crazy and drains my power,2054451,2054453
2179340,638685,True,Thu Oct 19 12:34:18 +0000 2017,@AppleSupport 7 and it just doesn’t download,2179342,2179339
35236,AppleSupport,False,Wed Nov 01 13:40:27 +0000 2017,@118188 Thanks for reaching out to us. We are always happy to help. Is this the only playlist that this happens with?,35237,35238
1849977,AppleSupport,False,Wed Oct 18 21:30:31 +0000 2017,"@553861 Backup issues are never fun, but we're here to get things rolling again. Let's take things to DM from here to get started. https://t.co/GDrqU22YpT",,1849978
1064882,371415,True,Mon Oct 23 12:34:28 +0000 2017,@Applesupport why isn't the app store letting me download anything and why can't access any of my pictures???,"1064883,1064881",
1160689,AppleSupport,False,Tue Oct 24 16:47:35 +0000 2017,@393075 We'd be happy to assist today. Send us a DM to get started. https://t.co/GDrqU22YpT,,1160690
1386425,442612,True,Mon Oct 16 15:36:53 +0000 2017,@AppleSupport That was a fast response! Just sent a DM.,,1386424
2552538,AppleSupport,False,Thu Nov 16 17:34:38 +0000 2017,@725033 What country or region are you currently located in? This will help us provide the best support options.  Let us know in Direct Message.,,2552537
289117,AppleSupport,False,Fri Oct 06 15:35:00 +0000 2017,"@184893 We can help with this. To get started, DM us which country you're in and details about which Mac and macOS version you're on.",,289118
92641,AppleSupport,False,Thu Nov 30 15:34:01 +0000 2017,"@136053 Hey. We're here to help you. Just to confirm, you're running iOS 11.1.2, is that correct? Let us know in DM and we'll look into your issue. https://t.co/GDrqU22YpT",,92642
2894772,802229,True,Tue Nov 28 15:43:54 +0000 2017,.@AppleSupport having issues with my 7mo old iMac running slow. Apple store replaced several parts in it and still running slow. I'm a web dev and @AppleSupport told me to remove all third party software and it will run fine. #RUKIDDING. #paperweight all i had PHPStorm PS Chrome,"2894771,2894773,2894774",
302647,AppleSupport,False,Sat Oct 07 01:15:29 +0000 2017,@188217 Please reach out to us in a DM. We'll provide you with the next steps there: https://t.co/GDrqU22YpT,,302645
1452984,590577,True,Fri Nov 03 11:39:50 +0000 2017,"@AppleSupport iPad update ❤️. iPhone update poor, phone crashes, system crazy slow, battery drains fast. Why push this update out? Apple has changed.",1997318,1452943
520273,240078,True,Sat Dec 02 02:54:45 +0000 2017,@AppleSupport iPhone SE with IOS 11.1.2. and it doesn’t show anything,520275,520272
563972,AppleSupport,False,Sun Dec 03 00:10:00 +0000 2017,@252074 We'd like to take a further look into this and help improve your experience. DM us what country or region you're located in. https://t.co/GDrqU22YpT,,563973
1847930,AppleSupport,False,Thu Oct 19 20:11:30 +0000 2017,"@553398 Have you restarted both the iPhone and Watch? If not, please do so now. Then test to see if you’re able to send a message.","1847931,1847929",1847932
1330000,430309,True,Fri Oct 27 04:04:16 +0000 2017,"My speakerphone hasn’t worked since iOS 11 came out. 

@AppleSupport let’s fix this.",1329999,
2501828,713636,True,Wed Nov 15 19:41:22 +0000 2017,"@115817 @UPSHelp @AppleSupport please explain me where my iPhone X is. According to the UPS tracking system, it was delivered to me at 9.49 am. No delivery to me, no message in the mailbox and no delivery with the neighbors. So, where is my iPhone X?","2501827,2501829",
310274,190089,True,Fri Oct 06 23:17:32 +0000 2017,why isn’t my @115888 app not on my home screens?  @AppleSupport i pay for the service &amp; now i have to open it from the App Store. 😡,"310273,310275",
1181663,397891,True,Sun Oct 15 21:29:11 +0000 2017,@AppleSupport It sounds like a fire alarm,,1181662
2577692,730848,True,Thu Nov 16 21:33:30 +0000 2017,"@AppleSupport Thanks but this top location still exists and I will not be going back to it, it only says share and not remove, please help. https://t.co/c3sE16WaAA",2577694,2577690
1746855,AppleSupport,False,Tue Nov 07 15:37:00 +0000 2017,@526630 We'll be happy to assist as best we can. What version of iOS are you currently running? Are you seeing this 100% of the time?,,1746856
1954614,580209,True,Sun Oct 29 18:56:26 +0000 2017,"@AppleSupport in the device of them appears the three accounts, I as administrator but mine does not appear anything besides",1954613,1954615
2947025,AppleSupport,False,Wed Nov 29 16:07:28 +0000 2017,@813964 Thanks for reaching out to us. We are always happy to help. Send us a DM and let us know what's going on with your Mac. We will help you there. https://t.co/GDrqU22YpT,,2947026
1442413,259390,True,Thu Nov 02 04:03:05 +0000 2017,@AppleSupport my iPhone SE screen is not working after #ios11.1 update. Twice the phone have restarted itself. looks like i am in mess now,1442411,
1882255,AppleSupport,False,Sat Oct 21 19:48:30 +0000 2017,@561702 We’d like to point you in the right direction to get help. Please reach out to our @159983 team for support. https://t.co/GDrqU22YpT,,1882256
1411617,448087,True,Thu Nov 02 01:09:32 +0000 2017,@AppleSupport I can turn it off from command center but I don’t want it to turn on unless I manually trigger it.,1411619,1411616
1405493,446719,True,Sat Oct 28 18:46:32 +0000 2017,@AppleSupport @4150 still looks like this and I don't know what to press😭 https://t.co/hsmLXCTSPA,1405495,1405492
1195834,AppleSupport,False,Wed Oct 25 02:41:00 +0000 2017,"@400980 Got it, thanks. Since this started, have you had a chance to restart your device?",1195835,1195832
750047,AppleSupport,False,Thu Nov 02 17:47:18 +0000 2017,@209024 We're here to help. DM us what iOS version you're on. https://t.co/GDrqU22YpT,,750048
1236864,AppleSupport,False,Wed Oct 25 19:10:58 +0000 2017,@410108 Let's work on it together. Please join us in DM and let us know what issues you're experiencing. https://t.co/GDrqU22YpT,,1236865
798851,195326,True,Thu Oct 12 13:52:59 +0000 2017,@AppleSupport i bought apple music family. and i can’t add a second person,798850,
90616,135613,True,Thu Nov 30 11:16:50 +0000 2017,I'm developing a new app. This app can access the photo library but doesn't have any photo library usage permission. Is it a bug? #Apple #appleBug #iosbug #swiftlang #iosapp #iOS11 @115858 @AppleSupport @4385 https://t.co/9l6qNIGlSo,"90617,90615",
2288768,AppleSupport,False,Sun Nov 12 23:14:28 +0000 2017,"@664943 We're glad to help. What specific error or image are you seeing on your iPhone, please?",,2288765
649758,AppleSupport,False,Wed Nov 22 21:22:00 +0000 2017,"@274453 If you’re experiencing any issues with the macOS High Sierra installation, we can help. Reach out to us in DM to get started. https://t.co/GDrqU22YpT",649759,649760
1703973,516516,True,Mon Nov 06 20:37:29 +0000 2017,@115858 @AppleSupport Can’t even type that without errors. 😒,1703972,1703974
2072082,AppleSupport,False,Sat Nov 25 14:46:00 +0000 2017,@612844 Thank you for taking the time to reach out to us. Take a look at this article for answers to your questions about iCloud backups and storage: https://t.co/7vNd2QAL5s,,2072083
1989710,588841,True,Thu Nov 02 10:24:20 +0000 2017,My phone battery has gone down 63% in 15 minutes. Nice one @115858 @AppleSupport,"1989711,1989712,1989709",
2056396,AppleSupport,False,Fri Oct 06 20:15:32 +0000 2017,@608160 Thanks for reaching out to us. We are always happy to help. Send us a DM so we can look into this together. https://t.co/GDrqU22YpT,,2056397
2333342,332788,True,Fri Oct 20 01:19:46 +0000 2017,For the first time I am truly ready to dump @115858 @AppleSupport This is absolutely unnecessary. https://t.co/U20J5Sehyt,2333341,
1643324,AppleSupport,False,Mon Nov 06 00:50:18 +0000 2017,@502253 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,,1643325
960019,AppleSupport,False,Wed Oct 11 14:06:29 +0000 2017,@347787 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,,960020
2019520,AppleSupport,False,Sun Nov 05 00:13:00 +0000 2017,@597202 We've got you today. Check out https://t.co/xU1AGHStV6 for steps to address this concern and DM us if we can help further. https://t.co/GDrqU22YpT,,2019521
2304319,668602,True,Sun Nov 12 18:19:18 +0000 2017,My phone jumped from 17% to 54% I am so done with iPhones I swear down @AppleSupport,2304318,
2004131,556412,True,Fri Nov 03 21:09:37 +0000 2017,@AppleSupport my laptop battery is going down at a rate of knots &amp; I barely use the thing!,2004130,
1837538,550875,True,Wed Oct 18 18:03:15 +0000 2017,@AppleSupport I do not want to be answered by robots. Or have to rely on automated services,,1837534
2445226,AppleSupport,False,Wed Nov 15 01:14:31 +0000 2017,@628918 You're very welcome! Glad to see that you were able to get the issue resolved. Please feel free to reach back out if you run into any other issues; we'd be happy to help. Have a great night!,,2445224
557846,AppleSupport,False,Sat Dec 02 21:28:27 +0000 2017,@250297 We'll be happy to assist. That's certainly not what we'd expect you to see. When you connect your iPhone to iTunes does it show up at all?,557847,557848
87064,AppleSupport,False,Thu Nov 30 20:40:54 +0000 2017,"@135058 That is expected behavior with the Control Center and the status bar. However, we can help get you to the right place to make your suggestion about that. Provide your feedback here:  https://t.co/eTPVYVFyd8",,87062
371469,203981,True,Mon Oct 09 03:26:51 +0000 2017,@AppleSupport Well now my phone is completely broken because there is possibly a hardware issue..... I'm hoping at my apt at Apple tomorrow I don't have to pay for a new phone. but I had a very helpful guy on the phone today,,371468
1808006,AppleSupport,False,Sat Oct 14 14:18:00 +0000 2017,@543164 Thanks for reaching out to us. We definitely want to help out. Please send us a DM and we can go from there. https://t.co/GDrqU22YpT,,1808007
2292384,AppleSupport,False,Sat Nov 11 22:11:24 +0000 2017,@665719 We'd like to assist. DM us which iOS device you are using Apple Pay on and we'll work towards a resolution together. https://t.co/GDrqU22YpT,,2292385
1592812,AppleSupport,False,Sun Nov 05 01:25:58 +0000 2017,@489562 Let's try the steps listed in this article: https://t.co/xU1AGHStV6. Let us know if you need any further help.,,1592813
1625417,497772,True,Sun Nov 05 14:49:16 +0000 2017,DM’d @AppleSupport on here over an hour ago &amp; still not got back to me,1625416,
2005527,AppleSupport,False,Sat Nov 04 05:19:00 +0000 2017,"@593072 We’re here to lend a hand. Use these steps to help with autocorrect: https://t.co/xU1AGHStV6
DM us any questions you may have: https://t.co/GDrqU22YpT",2005528,2005529
1434270,AppleSupport,False,Sun Oct 08 15:03:33 +0000 2017,"@453008 We know how much we rely on our iPhone, and we'd love to help. Can you DM us the exact version of iOS you are running? https://t.co/GDrqU22YpT",,1434271
